Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S456413801,mlb,4/4/16,50/50 League ($5 - Top 50% Win) (Late),$35k,120,,51,100,Tournament,5,0,https://www.fanduel.com/entry/BFKGQUCDD
S456413509,mlb,4/5/16,$2K Tue MLB Bunt (Single Entry),$35k,106,,1128,2312,Tournament,1,0,https://www.fanduel.com/entry/CCYACTLIF
S456350086,mlb,4/4/16,MLB Head-to-head (Afternoon Only),$35k,96,123,2,2,pdelia2t,2,0,https://www.fanduel.com/entry/AUEHFJMVQ
S456344980,mlb,4/4/16,$20K Mon MLB Squeeze ($20K Guaranteed_ Afternoon Only),$35k,87,,8004,11560,Tournament,2,0,https://www.fanduel.com/entry/ELJCFXUMK
S456285828,nba,4/5/16,50/50 League ($25 - Top 50% Win) (Main),$60k,332.9,,4,100,Tournament,25,45,https://www.fanduel.com/entry/AVGCDSIBB
S456136200,mlb,4/4/16,Opening Day,$35k,165,,1,3,3 player league,2,5.4,https://www.fanduel.com/entry/BXBBWYPSV
S456092311,mlb,4/4/16,$250K Mon MLB Grand Slam ($20K to 1st),$35k,72,,9442,10394,Tournament,25,0,https://www.fanduel.com/entry/EJTJOWXKW
S456060481,mlb,4/4/16,$200K Mon MLB Squeeze ($200K Guaranteed),$35k,165,,6903,90078,Tournament,2,5.82,https://www.fanduel.com/entry/CHFGOAUIG
S456060467,mlb,4/4/16,$200K Mon MLB Squeeze ($200K Guaranteed),$35k,96,,59289,90078,Tournament,2,0,https://www.fanduel.com/entry/CORXJLFEC
S456060462,mlb,4/4/16,$200K Mon MLB Squeeze ($200K Guaranteed),$35k,120,,37560,90078,Tournament,2,0,https://www.fanduel.com/entry/CNCEXKVKO
S456060452,mlb,4/4/16,$200K Mon MLB Squeeze ($200K Guaranteed),$35k,138,,22363,90078,Tournament,2,1.38,https://www.fanduel.com/entry/BKFKPEBWW
S456060447,mlb,4/4/16,$200K Mon MLB Squeeze ($200K Guaranteed),$35k,105,,51524,90078,Tournament,2,0,https://www.fanduel.com/entry/BMWYANJMC
S456060385,mlb,4/4/16,"$10K Mon MLB Single (Single Entry)	",$35k,78,,1760,2045,Tournament,5,0,https://www.fanduel.com/entry/CYIEDNLRI
S456060366,mlb,4/4/16,$10K Mon MLB Stolen Base (Single Entry) ,$35k,165,,419,4734,Tournament,2,4.48,https://www.fanduel.com/entry/DEFCMXMTQ
S456060329,mlb,4/4/16,50/50 League ($5 - Top 50% Win) (Main),$35k,165,,17,100,Tournament,5,9,https://www.fanduel.com/entry/ECGTLDDAS
S456060316,mlb,4/4/16,50/50 League ($5 - Top 50% Win) (Main),$35k,165,,20,100,Tournament,5,9,https://www.fanduel.com/entry/EEYGWMKPY
S455928630,nba,4/3/16,$30K Sun NBA Layup ($30K Guaranteed),$60k,285.5,,4981,6867,Tournament,5,0,https://www.fanduel.com/entry/CPFUWVHUU
S455928577,nba,4/3/16,$30K Sun NBA Layup ($30K Guaranteed),$60k,331.5,,1259,6867,Tournament,5,12.5,https://www.fanduel.com/entry/DNHLVAYBW
S455928553,nba,4/3/16,$30K Sun NBA Layup ($30K Guaranteed),$60k,304.4,,3541,6867,Tournament,5,0,https://www.fanduel.com/entry/CRXIIEPKA
S455789884,mlb,4/4/16,$1K MLB Mini Squeeze,$35k,120,,231,574,Tournament,2,0,https://www.fanduel.com/entry/CMAISJWIT
S455785065,mlb,4/3/16,(FREE) Late Opening Day,$35k,102,,1,2,Tournament,0,0,https://www.fanduel.com/entry/ABLQPRHVN
S455778364,mlb,4/4/16,$20K Mon MLB Squeeze ($20K Guaranteed_ Afternoon Only),$35k,96,,6661,11560,Tournament,2,0,https://www.fanduel.com/entry/CMAITYWTN
S455773504,nba,4/3/16,$10K Sun NBA Dribbler (Single Entry),$60k,318,,2997,11560,Tournament,1,0,https://www.fanduel.com/entry/CFPNFMZXZ
S455773411,nba,4/3/16,$10K Sun NBA Dime (Single Entry),$60k,318,,399,964,Tournament,10,0,https://www.fanduel.com/entry/CVCSIZHNN
S455773341,nba,4/3/16,"$10K Sun NBA Assist (Single Entry)	",$60k,318,,645,1750,Tournament,5,0,https://www.fanduel.com/entry/EKVEJJBBN
S455773273,nba,4/3/16,$10K Sun NBA Block (Single Entry),$60k,318,,1337,4114,Tournament,2,0,https://www.fanduel.com/entry/AKACVPMJB
S455773199,nba,4/3/16,$250 NBA Daily Freeroll (Top 100 Win),$60k,284,,25464,44515,Tournament,0,0,https://www.fanduel.com/entry/DKBZZQKGP
S455772908,nba,4/3/16,$10K Sun Mobile Strike NBA Shot ($10K Guaranteed_ Afternoon Only) ,$60k,331.3,,376,5780,Tournament,2,6,https://www.fanduel.com/entry/CUOUWPHMX
S455772880,nba,4/3/16,$10K Sun Mobile Strike NBA Shot ($10K Guaranteed_ Afternoon Only) ,$60k,235.4,,5540,5780,Tournament,2,0,https://www.fanduel.com/entry/DFGWQALVV
S455772866,nba,4/3/16,$10K Sun Mobile Strike NBA Shot ($10K Guaranteed_ Afternoon Only) ,$60k,246.7,,5276,5780,Tournament,2,0,https://www.fanduel.com/entry/EUZIQKFJV
S455764681,nba,4/3/16,$2K Sun NBA Layup ($2K Guaranteed_ Afternoon Only),$60k,277.5,,291,462,Tournament,5,0,https://www.fanduel.com/entry/ERGAKHIGP
S455764660,nba,4/3/16,$2K Sun NBA Layup ($2K Guaranteed_ Afternoon Only),$60k,270.3,,331,462,Tournament,5,0,https://www.fanduel.com/entry/FGTFNTPWD
S455749765,nba,4/3/16,50/50 League ($10 - Top 50% Win) (Afternoon Only),$60k,354.6,,8,100,Tournament,10,18,https://www.fanduel.com/entry/AYZKZPJDJ
S455749586,nba,4/3/16,50/50 League ($5 - Top 50% Win) (Afternoon Only),$60k,354.6,,8,100,Tournament,5,9,https://www.fanduel.com/entry/DESZQCWET
S455749470,nba,4/3/16,50/50 League ($2 - Top 50% Win) (Afternoon Only),$60k,354.6,,6,100,Tournament,2,3.6,https://www.fanduel.com/entry/ALPVVGCBB
S455580929,nba,4/3/16,$1K NBA Mini Shot,$60k,272.1,,466,588,Tournament,2,0,https://www.fanduel.com/entry/DTEJAHYJM
S455535750,mlb,4/3/16,$1K MLB Mini Squeeze,$35k,93,,412,574,Tournament,2,0,https://www.fanduel.com/entry/AVUALIEAO
S455401970,nba,4/3/16,Satellite to $250K MLB Grand Slam on 4/4 (5 Tickets),$60k,354.6,,2,71,Tournament,2,0,https://www.fanduel.com/entry/CTNAQPTMM
S455401941,nba,4/3/16,$2K Sun NBA Dime (Single Entry_ Afternoon Only) ,$60k,354.6,,3,231,Tournament,10,125,https://www.fanduel.com/entry/DESZWSJTG
S455399027,nba,4/3/16,$2K Sun NBA Dime (Single Entry_ All Day),$60k,343,,35,231,Tournament,10,25,https://www.fanduel.com/entry/ACNMVSJNS
S455395811,mlb,4/4/16,$5K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,200,2000,Tournament,0,0,https://www.fanduel.com/entry/DBNNVZWXD
S455395813,mlb,4/4/16,$5K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,200,2000,Tournament,0,0,https://www.fanduel.com/entry/CWEMZHHSR
S455395814,mlb,4/4/16,$5K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,200,2000,Tournament,0,0,https://www.fanduel.com/entry/CVQPMPVUV
S455394573,nba,4/3/16,50/50 League ($25 - Top 50% Win) (Main),$60k,318,,56,100,Tournament,25,0,https://www.fanduel.com/entry/DJAESKKJH
S455394539,nba,4/3/16,50/50 League ($25 - Top 50% Win) (Main),$60k,318,,59,100,Tournament,25,0,https://www.fanduel.com/entry/CXGHZQIER
S454689253,nba,4/2/16,"$10K Sat NBA Assist (Single Entry)	",$60k,320.2,,631,2312,Tournament,5,0,https://www.fanduel.com/entry/DFGXEUNJV
S454689201,nba,4/2/16,$10K Sat NBA Dribbler (Single Entry),$60k,320.2,,2389,11560,Tournament,1,0,https://www.fanduel.com/entry/ELJCLCAKP
S454689158,nba,4/2/16,$10K Sat NBA Block (Single Entry),$60k,320.2,,1383,5780,Tournament,2,0,https://www.fanduel.com/entry/BFKGYCGGP
S454689082,nba,4/2/16,$5K Sat NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 2000 Advance) ,$60k,320.2,,760,2890,Tournament,2,0,https://www.fanduel.com/entry/BQCIRNKPN
S454689062,nba,4/2/16,$5K Sat NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 2000 Advance) ,$60k,320.2,,760,2890,Tournament,2,0,https://www.fanduel.com/entry/BWNENOXPR
S454689051,nba,4/2/16,$5K Sat NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 2000 Advance) ,$60k,320.2,,760,2890,Tournament,2,0,https://www.fanduel.com/entry/DOXDZHYSX
S454689015,nba,4/2/16,$40K Sat NBA Layup ($40K Guaranteed) ,$60k,320.2,,2301,9248,Tournament,5,0,https://www.fanduel.com/entry/CVQQLDLSL
S454688998,nba,4/2/16,$40K Sat NBA Layup ($40K Guaranteed) ,$60k,259.6,,7597,9248,Tournament,5,0,https://www.fanduel.com/entry/DESZSOGHV
S454688669,nba,4/2/16,50/50 League ($25 - Top 50% Win) (Main),$60k,320.2,,50,100,Tournament,25,15,https://www.fanduel.com/entry/ATCMSYEBJ
S454688594,nba,4/2/16,50/50 League ($25 - Top 50% Win) (Main),$60k,320.2,,40,100,Tournament,25,45,https://www.fanduel.com/entry/CLMMERFEP
S454660101,mlb,4/4/16,$10K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,559,4010,Tournament,0,0,https://www.fanduel.com/entry/DWJUENAPO
S454660102,mlb,4/4/16,$10K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,559,4010,Tournament,0,0,https://www.fanduel.com/entry/DVVWRVORS
S454660098,mlb,4/4/16,$10K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,559,4010,Tournament,0,0,https://www.fanduel.com/entry/CUAXIXSZS
S454660099,mlb,4/4/16,$10K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,559,4010,Tournament,0,0,https://www.fanduel.com/entry/CTMZWGHBW
S454660100,mlb,4/4/16,$10K NBA / MLB 3-Day Cross-Sport Survivor Round 2,$35k,165,,559,4010,Tournament,0,0,https://www.fanduel.com/entry/CSZCJOVEA
S454343657,nba,4/1/16,HAPPY HOUR: $5K Fri NBA $10 Special + 100 MLB Grand Slam Tickets on 4/4,$60k,286.7,,288,574,Tournament,10,0,https://www.fanduel.com/entry/EQSCHDBMV
S453980680,nba,4/1/16,"$10K Fri NBA Assist (Single Entry)	",$60k,286.7,,1021,2312,Tournament,5,0,https://www.fanduel.com/entry/CWENVCBRI
S453980613,nba,4/1/16,$10K Fri NBA Block (Single Entry),$60k,276.7,,3160,5780,Tournament,2,0,https://www.fanduel.com/entry/EKHHJLLLU
S453979676,nba,4/1/16,$15K Fri NBA Dribbler (Single Entry),$60k,282.9,,7469,17341,Tournament,1,0,https://www.fanduel.com/entry/DUUCGOBQS
S453979043,nba,4/1/16,$10K Fri NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 4000 Advance) ,$60k,286.7,,2408,5780,Tournament,2,0,https://www.fanduel.com/entry/BAPDMPVOO
S453979017,nba,4/1/16,$10K Fri NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 4000 Advance) ,$60k,286.7,,2408,5780,Tournament,2,0,https://www.fanduel.com/entry/AGGUZCKSK
S453978992,nba,4/1/16,$10K Fri NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 4000 Advance) ,$60k,286.7,,2408,5780,Tournament,2,0,https://www.fanduel.com/entry/CGDLGFWRM
S453978971,nba,4/1/16,$10K Fri NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 4000 Advance) ,$60k,286.7,,2408,5780,Tournament,2,0,https://www.fanduel.com/entry/CNCEOYVPM
S453978940,nba,4/1/16,$10K Fri NBA / MLB 3-Day Cross-Sport Survivor ($2_ Top 4000 Advance) ,$60k,286.7,,2408,5780,Tournament,2,0,https://www.fanduel.com/entry/BVLJMUSIO
S453902828,nba,4/1/16,50/50 League ($25 - Top 50% Win) (Main),$60k,286.7,,60,100,Tournament,25,0,https://www.fanduel.com/entry/EULLSMVAT
S453868519,nba,4/1/16,$50K Fri NBA Layup ($50K Guaranteed) ,$60k,286.7,,5344,11560,Tournament,5,0,https://www.fanduel.com/entry/FBKEJSWLK
S453868514,nba,4/1/16,$50K Fri NBA Layup ($50K Guaranteed) ,$60k,269,,7912,11560,Tournament,5,0,https://www.fanduel.com/entry/EZULXSMRW
S453786974,nba,4/1/16,50/50 League ($25 - Top 50% Win) (Main),$60k,286.7,,63,100,Tournament,25,0,https://www.fanduel.com/entry/CPTRTDRVT
S453786961,nba,4/1/16,50/50 League ($25 - Top 50% Win) (Main),$60k,286.7,,55,100,Tournament,25,0,https://www.fanduel.com/entry/BKFJZNQSV
S453786899,nba,4/1/16,$200K Fri NBA Slam ($20K to 1st),$60k,297.6,,3247,9249,Tournament,25,0,https://www.fanduel.com/entry/CRJKFEBPH
S453786863,nba,4/1/16,$250 NBA Daily Freeroll (Top 100 Win),$60k,252.2,,40360,54513,Tournament,0,0,https://www.fanduel.com/entry/EXCYVROQR
S453666320,cbb,3/31/16,$2K Thu CBB Press (Single Entry_ Thu-Sat) ,$60k,218.4,,162,1691,Tournament,1,2.5,https://www.fanduel.com/entry/CVCSOHGPN
S453626102,nba,3/31/16,$200K Thu Mobile Strike NBA Shot ($15K to 1st),$60k,234.3,,112845,115606,Tournament,2,0,https://www.fanduel.com/entry/EYETFNUGI
S453626037,nba,3/31/16,$200K Thu Mobile Strike NBA Shot ($15K to 1st),$60k,257.2,,100898,115606,Tournament,2,0,https://www.fanduel.com/entry/AWHWSLHSE
S453625971,nba,3/31/16,$200K Thu Mobile Strike NBA Shot ($15K to 1st),$60k,308.3,,28416,115606,Tournament,2,0,https://www.fanduel.com/entry/CFBPKCCIE
S453625923,nba,3/31/16,$200K Thu Mobile Strike NBA Shot ($15K to 1st),$60k,246.4,,108477,115606,Tournament,2,0,https://www.fanduel.com/entry/BWNDPITQQ
S453625871,nba,3/31/16,$200K Thu Mobile Strike NBA Shot ($15K to 1st),$60k,297.7,,43613,115606,Tournament,2,0,https://www.fanduel.com/entry/DCPIVQGRK
S453571637,nba,3/31/16,HAPPY HOUR: $5K Thu NBA $10 Special + 10 NBA Monster Put Back Tickets Added!,$60k,300.1,,190,574,Tournament,10,20,https://www.fanduel.com/entry/DMTOCFDNG
S453571486,nba,3/31/16,LAST CHANCE: SUPER Satellite to $1M Monster Put Back on 4/1 (10 Tickets),$60k,257.2,,1558,1734,Tournament,2,0,https://www.fanduel.com/entry/AAJWXTEQU
S453380575,cbb,4/2/16,(FREE) CBB Salary Cap 60k Sat Apr 2nd,$60k,198.5,,1,2,Tournament,0,0,https://www.fanduel.com/entry/EDWLTDCIP
S453086887,nba,3/31/16,$8K Thu NBA Dime (Single Entry),$60k,300.1,,314,924,Tournament,10,0,https://www.fanduel.com/entry/AIKKJHQUE
S453086854,nba,3/31/16,"$10K Thu NBA Assist (Single Entry)	",$60k,264.7,,1934,2312,Tournament,5,0,https://www.fanduel.com/entry/CDZUTBLKM
S453086826,nba,3/31/16,$10K Thu NBA Block (Single Entry),$60k,287.9,,3016,5780,Tournament,2,0,https://www.fanduel.com/entry/BPANCGPSU
S453086802,nba,3/31/16,FanDuel Thursday on TNT $10K Dribbler (Single Entry),$60k,221.1,,11463,11560,Tournament,1,0,https://www.fanduel.com/entry/DKBZZIYLG
S453086766,nba,3/31/16,FanDuel Thursday on TNT $40K Layup ($40K Guaranteed) ,$60k,311.9,,1915,9248,Tournament,5,0,https://www.fanduel.com/entry/CQVMLELKU
S453086757,nba,3/31/16,FanDuel Thursday on TNT $40K Layup ($40K Guaranteed) ,$60k,281.6,,5571,9248,Tournament,5,0,https://www.fanduel.com/entry/CVQPVFORK
S452965261,nba,3/31/16,$250 NBA Daily Freeroll (Top 100 Win),$60k,234.3,,54383,57070,Tournament,0,0,https://www.fanduel.com/entry/CAGMDISWC
S452917315,nba,3/30/16,$200K Wed Mobile Strike NBA Shot ($15K to 1st),$60k,249.1,,60703,115122,Tournament,2,0,https://www.fanduel.com/entry/DNVJAZDOW
S452875801,nba,3/30/16,HAPPY HOUR: $5K Wed NBA $10 Special + 10 NBA Monster Put Back Tickets Added!,$60k,229,,436,574,Tournament,10,0,https://www.fanduel.com/entry/DHKMRLDOX
S452853180,nba,3/30/16,The Grandstand Fantasy Basketball League,$60k,249.1,,23,50,Tournament,5,0,https://www.fanduel.com/entry/BHNWXIZTV
S452414775,nba,3/30/16,$50K Wed NBA Layup ($50K Guaranteed) ,$60k,229,,9217,11560,Tournament,5,0,https://www.fanduel.com/entry/CRJKHLSUG
S452414770,nba,3/30/16,$50K Wed NBA Layup ($50K Guaranteed) ,$60k,228.5,,9278,11560,Tournament,5,0,https://www.fanduel.com/entry/CYIDQERSG
S452413845,nba,3/30/16,$10K Wed NBA Dime (Single Entry),$60k,229,,907,1156,Tournament,10,0,https://www.fanduel.com/entry/CBIHRWXBI
S452413774,nba,3/30/16,"$10K Wed NBA Assist (Single Entry)	",$60k,229,,1718,2312,Tournament,5,0,https://www.fanduel.com/entry/DNVIUFXCG
S452413750,nba,3/30/16,$10K Wed NBA Block (Single Entry),$60k,229,,4305,5780,Tournament,2,0,https://www.fanduel.com/entry/CRXHUSCMO
S452413694,nba,3/30/16,$10K Wed NBA Dribbler (Single Entry),$60k,238.5,,7311,11560,Tournament,1,0,https://www.fanduel.com/entry/FEBSHHCOC
S452413672,nba,3/30/16,$250 NBA Daily Freeroll (Top 100 Win),$60k,266.6,,15693,57335,Tournament,0,0,https://www.fanduel.com/entry/EHPTVBWAO
S452290253,nba,3/30/16,50/50 League ($25 - Top 50% Win) (Main),$60k,229,,85,100,Tournament,25,0,https://www.fanduel.com/entry/BBDAQNVTO
S452290234,nba,3/30/16,50/50 League ($25 - Top 50% Win) (Main),$60k,229,,83,100,Tournament,25,0,https://www.fanduel.com/entry/AHWNCJITC
S451887579,nba,3/30/16,$1 Million Wed NBA MEGA Slam ($100K to 1st),$60k,229,,34918,44497,Tournament,25,0,https://www.fanduel.com/entry/BABEHMMKC
S451868457,nba,3/30/16,$1 Million Wed NBA MEGA Slam ($100K to 1st),$60k,304.2,,2453,44497,Tournament,25,80,https://www.fanduel.com/entry/EXQVHRMSK
S451863021,nba,3/30/16,$1 Million Wed NBA MEGA Slam ($100K to 1st),$60k,235,,32502,44497,Tournament,25,0,https://www.fanduel.com/entry/ASONZWALI
S451863022,nba,3/30/16,$1 Million Wed NBA MEGA Slam ($100K to 1st),$60k,250,,25135,44497,Tournament,25,0,https://www.fanduel.com/entry/ARMTANCPQ
S451854900,nba,3/30/16,$1 Million Wed NBA MEGA Slam ($100K to 1st),$60k,244.6,,27812,44497,Tournament,25,0,https://www.fanduel.com/entry/DESXFWPPF
S451665709,nba,3/29/16,$200K Tue Mobile Strike NBA Shot ($15K to 1st),$60k,283.5,,28993,115606,Tournament,2,0,https://www.fanduel.com/entry/EYESXULIV
S451665701,nba,3/29/16,$200K Tue Mobile Strike NBA Shot ($15K to 1st),$60k,276.4,,40117,115606,Tournament,2,0,https://www.fanduel.com/entry/FCLYVECRP
S451665700,nba,3/29/16,$200K Tue Mobile Strike NBA Shot ($15K to 1st),$60k,287,,23872,115606,Tournament,2,0,https://www.fanduel.com/entry/EYSQKLXGR
S451665696,nba,3/29/16,$200K Tue Mobile Strike NBA Shot ($15K to 1st),$60k,246.8,,86212,115606,Tournament,2,0,https://www.fanduel.com/entry/FFDMGNKGV
S451665691,nba,3/29/16,$200K Tue Mobile Strike NBA Shot ($15K to 1st),$60k,307.2,,4239,115606,Tournament,2,8,https://www.fanduel.com/entry/FDNTUNANH
S451665676,nba,3/29/16,$50K Tue NBA Layup ($50K Guaranteed) ,$60k,294,,1602,11560,Tournament,5,12.5,https://www.fanduel.com/entry/EDIMXPOOV
S451665672,nba,3/29/16,$50K Tue NBA Layup ($50K Guaranteed) ,$60k,259.5,,7308,11560,Tournament,5,0,https://www.fanduel.com/entry/EJTITRBOZ
S451665661,nba,3/29/16,$10K Tue NBA Dime (Single Entry),$60k,288.2,,274,1156,Tournament,10,0,https://www.fanduel.com/entry/EPQHDBCRH
S451665646,nba,3/29/16,"$10K Tue NBA Assist (Single Entry)	",$60k,288.2,,540,2312,Tournament,5,0,https://www.fanduel.com/entry/AYZJWBGJX
S451665634,nba,3/29/16,$10K Tue NBA Block (Single Entry),$60k,288.2,,1160,5780,Tournament,2,0,https://www.fanduel.com/entry/BBCZUTCBH
S451665610,nba,3/29/16,$10K Tue NBA Dribbler (Single Entry),$60k,288.2,,1930,11560,Tournament,1,3,https://www.fanduel.com/entry/AFSWHWTJL
S451665586,nba,3/29/16,$250 NBA Daily Freeroll (Top 100 Win),$60k,247.6,,35525,57712,Tournament,0,0,https://www.fanduel.com/entry/CAUJEZCBX
S451665552,nba,3/29/16,50/50 League ($25 - Top 50% Win) (Main),$60k,288.2,,46,100,Tournament,25,45,https://www.fanduel.com/entry/BPAMMEZXH
S451665491,nba,3/29/16,50/50 League ($25 - Top 50% Win) (Main),$60k,288.2,,44,100,Tournament,25,45,https://www.fanduel.com/entry/CRJJHUHND
S451328990,nba,3/28/16,$200K Mon Mobile Strike NBA Shot ($15K to 1st),$60k,296.9,,51255,115606,Tournament,2,0,https://www.fanduel.com/entry/ABZMRTYQH
S451328944,nba,3/28/16,$200K Mon Mobile Strike NBA Shot ($15K to 1st),$60k,319.6,,23579,115606,Tournament,2,0,https://www.fanduel.com/entry/CIUWHQJNJ
S451328910,nba,3/28/16,$200K Mon Mobile Strike NBA Shot ($15K to 1st),$60k,287.7,,63556,115606,Tournament,2,0,https://www.fanduel.com/entry/BXOXBNTGP
S451328879,nba,3/28/16,$200K Mon Mobile Strike NBA Shot ($15K to 1st),$60k,294.7,,54193,115606,Tournament,2,0,https://www.fanduel.com/entry/DROOZHEDJ
S451328845,nba,3/28/16,$200K Mon Mobile Strike NBA Shot ($15K to 1st),$60k,258.6,,94327,115606,Tournament,2,0,https://www.fanduel.com/entry/DFUSGNBYT
S451328660,nba,3/28/16,HAPPY HOUR: $5K Mon NBA $10 Special + 100 NBA MEGA Slam Tickets on 3/30,$60k,363.5,,25,574,Tournament,10,40,https://www.fanduel.com/entry/BTVOQRUXB
S451327740,nba,3/28/16,2 DAYS LEFT: SUPER Satellite to $1M Mega Slam on 3/30 (500 Tickets),$60k,343.4,,729,6642,Tournament,2,0,https://www.fanduel.com/entry/AYLLEKJZR
S451233008,nba,3/28/16,$50K Mon NBA Layup ($50K Guaranteed) ,$60k,363.5,,176,11560,Tournament,5,25,https://www.fanduel.com/entry/BBCZKSBUM
S451232951,nba,3/28/16,$50K Mon NBA Layup ($50K Guaranteed) ,$60k,348.1,,661,11560,Tournament,5,12.5,https://www.fanduel.com/entry/CFPMEZFBS
S451102767,cbb,3/29/16,$1K Tue CBB Jump Ball (Single Entry),$60k,197.4,,64,114,Tournament,10,0,https://www.fanduel.com/entry/FGFGVCRCS
S450846132,nba,3/28/16,$10K Mon NBA Dime (Single Entry),$60k,363.5,,28,1156,Tournament,10,40,https://www.fanduel.com/entry/CQHNQNHJI
S450846103,nba,3/28/16,"$10K Mon NBA Assist (Single Entry)	",$60k,343.4,,210,2312,Tournament,5,12.5,https://www.fanduel.com/entry/BXOXPAGGS
S450846092,nba,3/28/16,$10K Mon NBA Block (Single Entry),$60k,363.5,,76,5780,Tournament,2,17.65,https://www.fanduel.com/entry/DLRRDJQBE
S450846080,nba,3/28/16,2 DAYS LEFT: SUPER Satellite to $1M Mega Slam on 3/30 (500 Tickets),$60k,348.1,,492,6642,Tournament,2,0,https://www.fanduel.com/entry/DNVHCBLSO
S450846053,nba,3/28/16,$15K Mon NBA Dribbler (Single Entry),$60k,296.9,,6950,17341,Tournament,1,0,https://www.fanduel.com/entry/CYIBYPEDA
